mp_id,formula,composition,crystal_system,symmetry_symbol,volume,density,e_fermi,formation_energy_per_atom,band_gap,bandgap_direct
mp-556056,Pr10S14O,"{'Pr': 10, 'S': 14, 'O': 1}",Tetragonal,I4_1/acd,2355.7730345172777,5.283746356906927,3.88217601,-2.4628434209,1.7410999999999999,True
mp-27779,Hg(Mo3Cl7)2,"{'Hg': 1, 'Mo': 6, 'Cl': 14}",Cubic,Pn-3,2158.89606822273,3.9152519700513615,1.31346561,-1.3023584939285722,1.7414999999999998,True
mp-1221942,Mn2Bi3Sb3O14,"{'Mn': 2, 'Bi': 3, 'Sb': 3, 'O': 14}",Trigonal,R-3m,296.4240191410443,7.4286234091626175,7.30555863,-1.91833254583464,1.7416999999999998,True
mp-2713880,CaSn(SO4)3,"{'Ca': 1, 'Sn': 1, 'S': 3, 'O': 12}",Trigonal,R3c,1620.3241296758963,2.748415940235057,0.06953755,-2.125295833982844,1.7422,True
mp-863066,Ta6Pb4O19,"{'Ta': 6, 'Pb': 4, 'O': 19}",Orthorhombic,Imma,904.5285908180224,8.145382919777607,2.49166241,-2.8976577010775877,1.7422999999999997,False
mp-12954,CuBS2,"{'Cu': 1, 'B': 1, 'S': 2}",Tetragonal,I-42d,112.25620366222348,4.097111183417321,6.42471159,-0.592683841354166,1.7424999999999997,True
mp-1195785,NaP7,"{'Na': 1, 'P': 7}",Tetragonal,I4_1/acd,1522.9261067283924,2.0918015714419584,3.02766051,-0.15143761732938277,1.7429000000000001,True
mp-767613,RbVBP2HO9,"{'Rb': 1, 'V': 1, 'B': 1, 'P': 2, 'H': 1, 'O': 9}",Monoclinic,P2_1/c,775.4099744069368,3.033820791917225,1.59214161,-2.6198520879722222,1.7429000000000001,True
mp-24827,KVBP2HO9,"{'K': 1, 'V': 1, 'B': 1, 'P': 2, 'H': 1, 'O': 9}",Triclinic,P-1,720.631426128602,2.8370417435224153,3.79036325,-2.6184976968388884,1.7431,False
mp-16280,Ca2Sb2O7,"{'Ca': 2, 'Sb': 2, 'O': 7}",Orthorhombic,Imma,280.138601912242,5.1649436327420135,3.97508298,-2.5952576101136358,1.7433999999999998,False
mp-560861,Cs2KMnF6,"{'Cs': 2, 'K': 1, 'Mn': 1, 'F': 6}",Tetragonal,I4/mmm,196.02478412073387,4.013910600488281,-0.40957645,-2.98949773117931,1.7435,False
mp-7045,RbGdS2,"{'Rb': 1, 'Gd': 1, 'S': 2}",Trigonal,R-3m,112.31737684051993,4.536544332973088,1.787014,-2.097364563437501,1.7435,False
mp-27688,K2TeI6,"{'K': 2, 'Te': 1, 'I': 6}",Monoclinic,P2_1/c,782.65583032034,4.104261957348686,0.95377421,-1.044428076962963,1.7449,False
mp-1191464,UTe(PbO4)2,"{'U': 1, 'Te': 1, 'Pb': 2, 'O': 8}",Monoclinic,P2_1/c,372.68757884817205,8.091546880793453,4.20082288,-2.2855448684722215,1.745,True
mp-568592,ZrNCl,"{'Zr': 1, 'N': 1, 'Cl': 1}",Trigonal,R-3m,108.66355579089965,4.29970799654982,2.50997242,-2.0903818983333338,1.7450999999999999,False
mp-1516990,Sr2PrBiO6,"{'Sr': 2, 'Pr': 1, 'Bi': 1, 'O': 6}",Monoclinic,P2_1/c,323.8158377099964,6.370296287787769,2.15260283,-2.7749742265833333,1.7451000000000003,False
mp-1199210,Li3MnP2(O3F2)2,"{'Li': 3, 'Mn': 1, 'P': 2, 'O': 6, 'F': 4}",Monoclinic,P2_1/c,751.4347100368286,2.7375184408200197,0.15180736,-2.804025566537357,1.7453,False
mp-735662,Fe4As10PbO22,"{'Fe': 4, 'As': 10, 'Pb': 1, 'O': 22}",Triclinic,P-1,1166.6479575627793,4.360501665403309,1.98555398,-1.6629750947972968,1.7469,False
mp-1223956,Ho2TeS2,"{'Ho': 2, 'Te': 1, 'S': 2}",Orthorhombic,Immm,147.83697694312428,5.858626524987115,2.52077362,-2.138941236583334,1.7469000000000001,False
mp-555081,Er3CuGeS7,"{'Er': 3, 'Cu': 1, 'Ge': 1, 'S': 7}",Hexagonal,P6_3,484.8613138377833,5.9071686681035525,4.69688398,-1.7057303264062498,1.7469000000000001,True
mp-984052,Ba(LuS2)2,"{'Ba': 1, 'Lu': 2, 'S': 4}",Orthorhombic,Pnma,688.1810468060976,5.940859147785773,2.65334565,-2.416584618214285,1.7477000000000005,True
mp-571288,KTa(AgSe2)2,"{'K': 1, 'Ta': 1, 'Ag': 2, 'Se': 4}",Orthorhombic,Ama2,513.9686033788576,4.85671167158311,0.74308721,-0.9083752900885411,1.7478,False
mp-775489,CrP6(WO8)3,"{'Cr': 1, 'P': 6, 'W': 3, 'O': 24}",Trigonal,R3,486.5250312381382,4.0046942646896735,0.90452856,-2.529565012058824,1.7488,False
mp-540540,PaBr3O,"{'Pa': 1, 'Br': 3, 'O': 1}",Monoclinic,C2/m,311.0968978051449,5.196213010825605,0.1158638,-2.59872723775,1.749,False
mp-630711,CsGdSiS4,"{'Cs': 1, 'Gd': 1, 'Si': 1, 'S': 4}",Orthorhombic,P2_12_12_1,784.0720393424618,3.7824701644803818,1.89642961,-1.7330009514901477,1.749,False
mp-1201199,Cs3As(PSe3)3,"{'Cs': 3, 'As': 1, 'P': 3, 'Se': 9}",Monoclinic,P2_1/c,2259.801500702632,3.7540274860695875,1.23855036,-0.816071992180428,1.7494999999999998,False
mp-37859,Sr(PrSe2)2,"{'Sr': 1, 'Pr': 2, 'Se': 4}",Tetragonal,I-42d,376.3383616366589,6.047358032156509,3.30084605,-2.2121130187202382,1.7496999999999998,False
mp-19158,Mn3WO6,"{'Mn': 3, 'W': 1, 'O': 6}",Trigonal,R-3,234.69614330367338,6.292047018401381,3.04666376,-2.1347400061293116,1.7498,False
mp-560638,Na2U2Si(O4F)2,"{'Na': 2, 'U': 2, 'Si': 1, 'O': 8, 'F': 2}",Tetragonal,I4_1/amd,458.8492101634585,5.183126321675263,1.14776401,-3.3852239375402293,1.75,True
mp-1520422,Ba2SmBiO6,"{'Ba': 2, 'Sm': 1, 'Bi': 1, 'O': 6}",Cubic,Pn-3,683.8252336397828,7.090573333812503,2.21825974,-2.786197439,1.75,True
mp-1193583,Ba(HoS2)2,"{'Ba': 1, 'Ho': 2, 'S': 4}",Orthorhombic,Pnma,715.7224363822448,5.525963798662894,2.58038513,-2.425043946428571,1.7501999999999995,True
mp-1203584,Ba2GaBiSe5,"{'Ba': 2, 'Ga': 1, 'Bi': 1, 'Se': 5}",Orthorhombic,Pnma,1127.5073101089654,5.585604243519177,1.89376407,-1.4989556582465273,1.7506,False
mp-31126,Na3CoO3,"{'Na': 3, 'Co': 1, 'O': 3}",Triclinic,P-1,187.80765940023784,3.110522646850554,1.06827112,-1.5749444744150243,1.7507,False
mp-1666,Th2S5,"{'Th': 2, 'S': 5}",Orthorhombic,Pbcn,600.8505821132239,6.902497784671614,6.47335138,-2.0927926875892857,1.7512999999999996,False
mp-582708,Cs3GeAsSe5,"{'Cs': 3, 'Ge': 1, 'As': 1, 'Se': 5}",Monoclinic,P2_1/c,1542.6839754971684,4.0518906917466255,0.67476388,-1.0306607623011854,1.7514000000000003,True
mp-550959,KNiIO6,"{'K': 1, 'Ni': 1, 'I': 1, 'O': 6}",Trigonal,P312,133.5624281002173,3.9870684325518693,0.57750359,-1.072988807277778,1.7517999999999998,False
mp-973793,Li8SeN2,"{'Li': 8, 'Se': 1, 'N': 2}",Tetragonal,I4_1md,243.54533907657003,2.215931736573749,1.39249325,-0.7197135867282198,1.7523,False
mp-39033,Sr(NdSe2)2,"{'Sr': 1, 'Nd': 2, 'Se': 4}",Tetragonal,I-42d,370.32210784212515,6.205408856601719,3.2562593,-2.205885428720238,1.7524000000000002,False
mp-759330,Rb4Ge9(H3N)5,"{'Rb': 4, 'Ge': 9, 'H': 15, 'N': 5}",Monoclinic,P2_1/c,2432.633896344055,2.951013262037641,0.50100762,-0.4039523718939394,1.7529,False
mp-561190,NaAu(SO4)2,"{'Na': 1, 'Au': 1, 'S': 2, 'O': 8}",Monoclinic,P2_1/c,351.7052940643956,3.8911981393903905,-0.17091909,-1.6497455335668096,1.753,False
mp-756040,Gd2HgO4,"{'Gd': 2, 'Hg': 1, 'O': 4}",Monoclinic,C2/m,217.44629310547978,8.844460570474553,1.58467575,-2.9842618935714285,1.7532,True
mp-1225390,Fe2Te2(PbO4)3,"{'Fe': 2, 'Te': 2, 'Pb': 3, 'O': 12}",Monoclinic,Cc,534.5526871602647,7.334123853208331,4.11989547,-1.6069479485964908,1.7540000000000004,True
mp-3817,La2Au5F21,"{'La': 2, 'Au': 5, 'F': 21}",Tetragonal,P4_12_12,1944.235866065022,5.676613183410746,-1.59595011,-2.264050092857143,1.7541,False
mp-1218032,TaCu3(SeS)2,"{'Ta': 1, 'Cu': 3, 'Se': 2, 'S': 2}",Orthorhombic,Cmm2,177.18985648073397,5.5632731447166766,2.93742222,-0.8123606701171884,1.7547000000000001,False
mp-27178,HgPS3,"{'Hg': 1, 'P': 1, 'S': 3}",Triclinic,P-1,236.62949411143137,4.60007093169168,1.60936148,-0.48748707654166734,1.7549,False
mp-775430,LiBi3(IO2)2,"{'Li': 1, 'Bi': 3, 'I': 2, 'O': 4}",Orthorhombic,Cmcm,432.24426748835975,7.31214477959913,4.0211672,-1.6061610108333326,1.7551999999999999,False
mp-28174,Pd(SCl3)2,"{'Pd': 1, 'S': 2, 'Cl': 6}",Triclinic,P-1,241.37982016273432,2.636639162911701,-0.19676046,-0.7008486295833336,1.7553,False
mp-3075,TlGeS2,"{'Tl': 1, 'Ge': 1, 'S': 2}",Orthorhombic,Pnma,854.4757266642357,5.303821884430091,2.06155939,-0.6432777392708338,1.7553,False
mp-13610,ZnPbF6,"{'Zn': 1, 'Pb': 1, 'F': 6}",Trigonal,R-3,109.5381300865808,5.860639014004085,-1.79851203,-2.3980331968749997,1.7555,True
mp-673814,La3U2O10,"{'La': 3, 'U': 2, 'O': 10}",Triclinic,P-1,427.2536712591083,8.183254546829437,8.07841339,-3.9127056015000012,1.7558000000000007,False
mp-5328,CdPS3,"{'Cd': 1, 'P': 1, 'S': 3}",Monoclinic,C2/m,230.0018155238127,3.459377513709595,1.91434382,-0.7071551325416664,1.7561999999999998,False
mp-762019,LiV(CO3)2,"{'Li': 1, 'V': 1, 'C': 2, 'O': 6}",Trigonal,R-3,97.10719112597572,3.0421063021648767,1.92453561,-2.1422896340833333,1.7568,False
mp-1195229,SbXeF11,"{'Sb': 1, 'Xe': 1, 'F': 11}",Orthorhombic,Pnma,876.2397340960795,3.5023652110211487,-3.88016554,-1.6397739374999998,1.7571999999999997,False
mp-1193223,Ba(TbS2)2,"{'Ba': 1, 'Tb': 2, 'S': 4}",Orthorhombic,Pnma,730.5026411061918,5.304956008428256,2.54056307,-2.4224541578571426,1.7572000000000005,True
mp-555977,Rb2ZnO2,"{'Rb': 2, 'Zn': 1, 'O': 2}",Monoclinic,P2_1/c,842.7535165096676,4.2298934645540225,0.44267502,-1.548941167,1.7574999999999998,False
mp-624190,GePbS3,"{'Ge': 1, 'Pb': 1, 'S': 3}",Monoclinic,P2_1/c,517.5790037198703,4.825704315060559,2.88788725,-0.7331392003750004,1.7578999999999998,False
mp-1194446,Na5AgGe2S7,"{'Na': 5, 'Ag': 1, 'Ge': 2, 'S': 7}",Monoclinic,C2/c,694.5545408688715,2.8333435724430514,1.86342929,-1.0448807387533525,1.7581999999999998,False
mp-14368,SbAsO5,"{'Sb': 1, 'As': 1, 'O': 5}",Orthorhombic,P2_12_12_1,399.3150251213944,4.602237284234654,1.18977116,-1.7356544226785715,1.7582000000000002,False
mp-9764,Rb2NbAgSe4,"{'Rb': 2, 'Nb': 1, 'Ag': 1, 'Se': 4}",Orthorhombic,Fddd,551.3044355188575,4.141827493418777,0.49661676,-1.1674049138802074,1.7584,False
mp-1523166,Ba2YBiO6,"{'Ba': 2, 'Y': 1, 'Bi': 1, 'O': 6}",Cubic,Pn-3,663.1752385201758,6.695854490924979,2.35470647,-2.8208560604166664,1.7584999999999997,True
mp-28933,Br2O3,"{'Br': 2, 'O': 3}",Monoclinic,P2_1/c,764.804829972265,3.609499311286583,-0.71852426,-0.23302579475000015,1.7587,True
mp-560300,Nd3CuSnS7,"{'Nd': 3, 'Cu': 1, 'Sn': 1, 'S': 7}",Hexagonal,P6_3,548.4135422909251,5.0834555493527604,4.3550334,-1.7321101878645824,1.7587000000000002,False
mp-560376,RbV2I3O13,"{'Rb': 1, 'V': 2, 'I': 3, 'O': 13}",Orthorhombic,Ima2,606.7683316337764,4.247657366100454,1.40305265,-1.5101458503289469,1.7589,False
mp-643253,Ba2H6Pt,"{'Ba': 2, 'H': 6, 'Pt': 1}",Orthorhombic,Cmce,264.6852918972529,5.969811445767633,1.23788038,-0.6597970055555555,1.7589000000000001,False
mp-8946,TlBS2,"{'Tl': 1, 'B': 1, 'S': 2}",Trigonal,R-3m,512.9130356935644,5.425819350917909,3.36859046,-0.7156600034375001,1.7590000000000003,False
mp-1194376,Ba(SmS2)2,"{'Ba': 1, 'Sm': 2, 'S': 4}",Orthorhombic,Pnma,758.484207475464,4.959232574236378,2.36256696,-2.398304528571429,1.7590000000000003,True
mp-555509,Ho3CuGeS7,"{'Ho': 3, 'Cu': 1, 'Ge': 1, 'S': 7}",Hexagonal,P6_3,487.79953279763856,5.8240243907223554,4.25197066,-1.715230194322917,1.7591999999999999,False
mp-675941,Li7IN2,"{'Li': 7, 'I': 1, 'N': 2}",Monoclinic,Cm,274.2572752209069,2.4643122892996185,1.4128931,-0.6664626053333332,1.7593,False
mp-473,Na3P11,"{'Na': 3, 'P': 11}",Orthorhombic,Pbcn,1275.9125150296695,2.132719233638486,2.80471942,-0.23686178741584588,1.7597000000000005,False
mp-1193410,Ba(DyS2)2,"{'Ba': 1, 'Dy': 2, 'S': 4}",Orthorhombic,Pnma,722.5967329426176,5.428714197100985,2.53993901,-2.424406099642858,1.7599999999999998,True
mp-1214573,Ba2PrBiO6,"{'Ba': 2, 'Pr': 1, 'Bi': 1, 'O': 6}",Monoclinic,C2/m,175.08848625034892,6.833586096013359,2.11747627,-2.753205909750001,1.7599999999999998,False
mp-7895,Rb2O2,"{'Rb': 2, 'O': 2}",Orthorhombic,Immm,88.54103940072844,3.8059243649929253,1.29022195,-1.233629708125,1.7600000000000002,False
mp-1200557,CsV(NO4)2,"{'Cs': 1, 'V': 1, 'N': 2, 'O': 8}",Orthorhombic,P2_12_12_1,842.1066976693083,2.6806266830214383,0.25189572,-1.492636373160919,1.7603,True
mp-757860,K2W4O13,"{'K': 2, 'W': 4, 'O': 13}",Triclinic,P1,862.8399975130764,5.897924397550806,0.53616253,-2.254777929460527,1.7604,False
mp-555259,UTe2PbO8,"{'U': 1, 'Te': 2, 'Pb': 1, 'O': 8}",Monoclinic,P2_1/c,797.8876404932446,6.896362487920916,3.52539501,-2.257293695069444,1.7605999999999997,False
mp-560005,TlRe3(S2Cl)2,"{'Tl': 1, 'Re': 3, 'S': 4, 'Cl': 2}",Triclinic,P-1,1004.8545544987812,6.360010470049294,2.35604123,-1.0322773998333319,1.7613000000000003,False
mp-28336,Li3P7,"{'Li': 3, 'P': 7}",Orthorhombic,P2_12_12_1,782.9438513326726,2.0160291044939123,3.2690883,-0.35957199533333367,1.7613999999999996,False
mp-1958,SrTe,"{'Sr': 1, 'Te': 1}",Cubic,Fm-3m,75.58435544653058,4.728243242961414,2.74147484,-1.9540976516666673,1.7616,False
mp-28368,TlAuCl4,"{'Tl': 1, 'Au': 1, 'Cl': 4}",Monoclinic,C2/c,343.3821107529613,5.253281838032928,-0.27517749,-0.9976401397222224,1.7616999999999998,True
mp-553975,K3Na2InO4,"{'K': 3, 'Na': 2, 'In': 1, 'O': 4}",Monoclinic,P2_1/c,741.7593865888183,3.0632783816106737,0.88395908,-1.6364020594603446,1.9064999999999999,False
mp-559254,Rb2U3(IO5)4,"{'Rb': 2, 'U': 3, 'I': 4, 'O': 20}",Triclinic,P-1,525.617138921967,5.410565673522361,1.94231998,-2.1737176920689665,1.9066,False
mp-20028,FeBPbO4,"{'Fe': 1, 'B': 1, 'Pb': 1, 'O': 4}",Orthorhombic,Pnma,366.71949410446535,6.119326740035644,3.21929671,-2.086553579880951,1.9067000000000003,False
mp-556518,K2Pd(NO3)4,"{'K': 2, 'Pd': 1, 'N': 4, 'O': 12}",Monoclinic,P2_1/c,1137.5576130757233,2.526146556332875,-0.88001642,-1.1382074542631582,1.9068,False
mp-555852,Rb2Ag2GeS4,"{'Rb': 2, 'Ag': 2, 'Ge': 1, 'S': 4}",Monoclinic,C2/c,498.2353196280587,3.9165680231929834,1.17998598,-0.8864962562037041,1.907,False
mp-697144,RbH2N,"{'Rb': 1, 'H': 2, 'N': 1}",Monoclinic,P2_1/m,121.04950481140972,2.7844598147946216,-0.26086786,-0.4113593781250007,1.9074,False
mp-20652,PbF3,"{'Pb': 1, 'F': 3}",Tetragonal,P4_2/mcm,253.37151531377546,6.925900351601574,0.27437861,-2.4446134962499997,1.9078,True
mp-1210180,Na5IO6,"{'Na': 5, 'I': 1, 'O': 6}",Monoclinic,C2/m,145.11418382396496,3.8660083937934258,1.87970329,-1.6687712746048853,1.9079,False
mp-696649,KH2I3O,"{'K': 1, 'H': 2, 'I': 3, 'O': 1}",Monoclinic,Pc,418.32076612717253,3.4759394234130148,0.42743013,-1.0434302452499995,1.9079000000000002,False
mp-504851,Rb2Na3InO4,"{'Rb': 2, 'Na': 3, 'In': 1, 'O': 4}",Orthorhombic,Pnnm,732.7483278126618,3.7955829299834356,2.9406948,-1.6368932484655172,1.9079000000000002,True
mp-19087,Na3Co2SbO6,"{'Na': 3, 'Co': 2, 'Sb': 1, 'O': 6}",Monoclinic,C2/m,138.282995400937,4.858449750477542,3.5821542,-1.791175684346264,1.9080000000000004,False
mp-27499,BaTeS3,"{'Ba': 1, 'Te': 1, 'S': 3}",Orthorhombic,Pnma,585.3496576133798,4.0977708349821595,2.95834208,-1.190102327708334,1.9088000000000003,False
mp-771766,Nb3Co(PO4)6,"{'Nb': 3, 'Co': 1, 'P': 6, 'O': 24}",Trigonal,R3,483.297995760436,3.1179662387808187,0.1174591,-2.711320453088234,1.9089,False
mp-761169,Zn2Hg2H2S2O11,"{'Zn': 2, 'Hg': 2, 'H': 2, 'S': 2, 'O': 11}",Orthorhombic,Pbcm,940.8332551750583,5.465305097500092,0.51966656,-1.5549722618421047,1.9089,False
mp-947,Au2S,"{'Au': 2, 'S': 1}",Cubic,Pn-3m,146.69522383506134,9.644302410870814,1.37662535,-0.2396914060416666,1.9091,True
mp-32780,AuCl,"{'Au': 1, 'Cl': 1}",Tetragonal,I4_1/amd,205.9167224305555,7.497045788439865,0.69528123,-0.5222131774999998,1.9094,True
mp-1522321,KSrCeSbO6,"{'K': 1, 'Sr': 1, 'Ce': 1, 'Sb': 1, 'O': 6}",Orthorhombic,Pnnn,604.1291901380869,5.327878882840361,3.1214384,-2.856649755966667,1.9095000000000004,True
mp-1218347,Sr3(BN2)2,"{'Sr': 3, 'B': 2, 'N': 4}",Cubic,Pm-3m,447.18702664935773,3.793232794504403,1.99280291,-1.2566479249999996,1.9096,True
mp-561519,NaFe(SeO4)2,"{'Na': 1, 'Fe': 1, 'Se': 2, 'O': 8}",Monoclinic,C2/m,339.21657075280996,3.571061237877764,0.2665718,-1.4251894717699347,1.9104,False
mp-643451,BaMg2H8Ru,"{'Ba': 1, 'Mg': 2, 'H': 8, 'Ru': 1}",Tetragonal,P4_2/mmc,267.02935829191443,3.6698296321885207,1.38522096,-0.5309595620833338,1.9106999999999998,False
mp-505412,KInS2,"{'K': 1, 'In': 1, 'S': 2}",Monoclinic,C2/c,911.2745327648748,3.1786197152159876,1.45945073,-1.19049354075,1.9107,False
mp-29590,Sn2OF5,"{'Sn': 2, 'O': 1, 'F': 5}",Monoclinic,C2/m,228.95681025911895,5.053798285036001,1.6119402,-2.6370872757812505,1.9107999999999998,False
mp-542317,K2U(WO5)2,"{'K': 2, 'U': 1, 'W': 2, 'O': 10}",Orthorhombic,Pnma,970.1693985067741,5.777663598940295,0.60634789,-2.658853456733333,1.911,False
mp-1204981,Cs3Zr2P5S18,"{'Cs': 3, 'Zr': 2, 'P': 5, 'S': 18}",Monoclinic,Cc,1709.9261943348301,2.5505488672578838,1.03322105,-1.124395724168206,1.9114,False
mp-684724,FeH4S2NO8,"{'Fe': 1, 'H': 4, 'S': 2, 'N': 1, 'O': 8}",Trigonal,R3,698.527046503254,2.5294240169803297,0.19355098,-1.497775170390625,1.9115999999999997,False
mp-562797,Ti2Co(PO5)2,"{'Ti': 2, 'Co': 1, 'P': 2, 'O': 10}",Monoclinic,P2_1/c,717.8308890002013,3.484795654824523,2.14812426,-2.891765726555555,1.9118,True
mp-1223194,La4As2(S2O)3,"{'La': 4, 'As': 2, 'S': 6, 'O': 3}",Orthorhombic,Iba2,689.344184303731,4.556871178359624,4.68620814,-2.3662718369999993,1.9121999999999995,False
mp-1204482,Cs2CrH4F10,"{'Cs': 2, 'Cr': 1, 'H': 4, 'F': 10}",Monoclinic,P2_1/c,533.8113340397434,3.1842776404558593,-1.24754616,-2.4413390074036516,1.9123,False
mp-8109,EuB4O7,"{'Eu': 1, 'B': 4, 'O': 7}",Orthorhombic,Pmn2_1,201.52803667108026,5.0625602247151456,7.42890695,-2.985886316909722,1.912399999999999,True
mp-12307,Tl2Ge2S5,"{'Tl': 2, 'Ge': 2, 'S': 5}",Monoclinic,C2/c,981.6910856448372,4.833463264425383,1.73692124,-0.6841324199768519,1.9125999999999999,False
mp-23138,SbPbClO2,"{'Sb': 1, 'Pb': 1, 'Cl': 1, 'O': 2}",Orthorhombic,Cmcm,196.45413414616837,6.701383844347716,4.64673597,-1.7114393145000002,1.9127,False
mp-28845,OsO3F2,"{'Os': 1, 'O': 3, 'F': 2}",Monoclinic,P2_1/c,321.4719122777501,5.707278263274655,-2.41684188,-1.7131142964583337,1.9129999999999998,False
mp-540828,FeClO,"{'Fe': 1, 'Cl': 1, 'O': 1}",Orthorhombic,Pmmn,103.12384033276442,3.455486604643026,0.82134767,-1.4933801662499988,1.9133,False
mp-27852,Hg3(TeCl)2,"{'Hg': 3, 'Te': 2, 'Cl': 2}",Cubic,I2_13,426.67293651411535,7.222273620391993,0.84194487,-0.6984457876190474,1.9134000000000002,False
mp-2713942,Na2Nb5In3(PO4)12,"{'Na': 2, 'Nb': 5, 'In': 3, 'P': 12, 'O': 48}",Triclinic,P1,3083.7182639912353,3.2222276253719633,1.04531306,-2.7559227619490976,1.9135,True
mp-19281,LaCrO3,"{'La': 1, 'Cr': 1, 'O': 3}",Orthorhombic,Pnma,236.61766314523803,6.706217884389386,6.36360883,-3.197386720750001,1.913800000000001,True
mp-23804,Mg2FeH6,"{'Mg': 2, 'Fe': 1, 'H': 6}",Cubic,Fm-3m,64.16513438568785,2.859714273790479,2.93462837,-0.405285781111111,1.9139999999999997,False
mp-5532,Sr2TiO4,"{'Sr': 2, 'Ti': 1, 'O': 4}",Tetragonal,I4/mmm,95.59542788402864,4.9871465095478476,2.51677959,-3.4449987602380943,1.9141999999999997,False
mp-5175,NaInO2,"{'Na': 1, 'In': 1, 'O': 2}",Trigonal,R-3m,49.5053026102216,5.6957624171059935,3.6758438,-1.9862054810129304,1.9142000000000001,False
mp-766101,Li2FeP2HO8,"{'Li': 2, 'Fe': 1, 'P': 2, 'H': 1, 'O': 8}",Monoclinic,P2_1,581.3393556141132,2.978401105528178,1.34322789,-2.423104635416666,1.9142000000000001,False
mp-558243,Ba2InClO3,"{'Ba': 2, 'In': 1, 'Cl': 1, 'O': 3}",Tetragonal,P4/nmm,280.7862199086928,5.593632403733022,2.61771162,-2.6477803787499994,1.9144999999999999,False
mp-1227037,Cs3K5Mo8(P2O11)4,"{'Cs': 3, 'K': 5, 'Mo': 8, 'P': 8, 'O': 44}",Triclinic,P1,1053.3523291748415,3.6470637558245196,3.64471465,-2.446554286624409,1.9145999999999999,False
mp-556517,K2PbO2,"{'K': 2, 'Pb': 1, 'O': 2}",Triclinic,P-1,449.9532265536318,4.685353322575297,1.4594664,-1.5450957901999995,1.9147,True
mp-571162,Ca3(GaN2)2,"{'Ca': 3, 'Ga': 2, 'N': 4}",Monoclinic,C2/c,247.27587278464063,4.240150638941235,3.85255584,-0.8962971588888888,1.9148000000000005,True
mp-22876,CsI3,"{'Cs': 1, 'I': 3}",Orthorhombic,Pnma,805.5087520688634,4.235257200307448,0.51099331,-1.1546479688577587,1.9163999999999999,False
mp-18702,AgPO3,"{'Ag': 1, 'P': 1, 'O': 3}",Monoclinic,P2_1/c,523.544804128728,4.740841826933122,1.36701923,-1.9613220727500007,1.9166,False
mp-571518,WCl6,"{'W': 1, 'Cl': 6}",Trigonal,R-3,190.936327267311,3.448793954493857,-1.40576058,-1.3795246257142861,1.9169,False
mp-2714005,Nb3Ga(PO4)6,"{'Nb': 3, 'Ga': 1, 'P': 6, 'O': 24}",Trigonal,P3,1489.74793702794,3.0706343446603594,0.62033111,-2.8085150209068632,1.917,True
mp-16967,CaV4(AgO6)2,"{'Ca': 1, 'V': 4, 'Ag': 2, 'O': 12}",Tetragonal,P4/nbm,562.5869764179325,3.8463839324492666,0.70517657,-2.2059349917543867,1.9174000000000002,False
mp-556104,La2CrO6,"{'La': 2, 'Cr': 1, 'O': 6}",Monoclinic,C2/c,255.6134290078515,5.532285604532543,3.93530812,-3.0248493024999994,1.9180000000000001,True
mp-2713761,Na2Sc3Nb5(PO4)12,"{'Na': 2, 'Sc': 3, 'Nb': 5, 'P': 12, 'O': 48}",Triclinic,P1,3073.2714542630706,2.893452066909813,0.86733492,-2.989970337972907,1.9182000000000001,True
mp-27764,K4I2O9,"{'K': 4, 'I': 2, 'O': 9}",Hexagonal,P6_3/mmc,510.13145754032155,3.6079536901706306,0.68832735,-1.4332882203833341,1.9183,True
mp-776557,Na3V2(PO4)3,"{'Na': 3, 'V': 2, 'P': 3, 'O': 12}",Monoclinic,C2/c,497.3969666387528,3.0431142647654292,2.26364918,-2.6793610784827586,1.9184999999999999,False
mp-1198176,NbAl2(SeCl4)2,"{'Nb': 1, 'Al': 2, 'Se': 2, 'Cl': 8}",Monoclinic,P2_1/c,1594.293694775876,2.4514517900821886,0.28685546,-1.7481796922836543,1.9186,False
mp-1195470,Rb4U3(AsO8)2,"{'Rb': 4, 'U': 3, 'As': 2, 'O': 16}",Monoclinic,P2_1/m,913.5606802355395,5.314068337888949,1.00872105,-2.8382812905999995,1.9191999999999998,False
mp-978990,Tl2(IO3)3,"{'Tl': 2, 'I': 3, 'O': 9}",Triclinic,P-1,486.10932055603104,6.377458699253767,2.71832241,-0.9509870253869052,1.9192000000000005,False
mp-29443,PI2,"{'P': 1, 'I': 2}",Triclinic,P-1,242.2460123090321,3.904236009133053,1.00331229,-0.34789483277777816,1.9194999999999998,False
mp-568397,CuMo3Cl7,"{'Cu': 1, 'Mo': 3, 'Cl': 7}",Cubic,Pn-3,2156.398654110011,3.693397261122107,2.25301749,-1.2454223144318186,1.9195000000000002,False
mp-28721,Pt(SCl4)2,"{'Pt': 1, 'S': 2, 'Cl': 8}",Monoclinic,P2_1/c,575.780513192999,3.1310670826154348,-0.33135472,-0.7578737805681819,1.9198,True
mp-19507,BaMn2V2O8,"{'Ba': 1, 'Mn': 2, 'V': 2, 'O': 8}",Tetragonal,I4_1/acd,727.4428301434161,4.356147794227285,2.09332941,-2.5505944387201605,1.9198,False
mp-15788,LiYS2,"{'Li': 1, 'Y': 1, 'S': 2}",Trigonal,R-3m,81.09398007889097,3.275801840262089,2.93821393,-2.0994184215624996,1.9203999999999994,False
